@RELATION RUN_EVALUATIONS

@ATTRIBUTE openml_task_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE area_under_roc_curve NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
10053,1,2362_weka.J48,0.919572,ok
10053,1,2364_weka.IBk,0.939992,ok
10053,1,2367_weka.REPTree,0.929384,ok
10053,1,2368_weka.RandomTree,0.928309,ok
10053,1,2369_weka.RandomForest,0.98811,ok
10053,1,2370_weka.LMT,0.969009,ok
10053,1,2371_weka.HoeffdingTree,0.49902,ok
10053,1,2882_weka.SMO_RBFKernel,0.858768,ok
10053,1,2373_weka.JRip,0.915752,ok
10053,1,2889_weka.IBk,0.963946,ok
10053,1,2891_weka.HyperPipes,0.934522,ok
10053,1,2893_weka.OLM,0.547686,ok
10053,1,2381_weka.NaiveBayes,0.941497,ok
10053,1,2894_weka.FURIA,0.938853,ok
10053,1,6352_weka.BayesNet,0.952283,ok
10053,1,2897_weka.ConjunctiveRule,0.785296,ok
10053,1,2898_weka.SimpleCart,0.915282,ok
10053,1,6355_weka.AdaBoostM1_NaiveBayes,0.966603,ok
10053,1,2900_weka.LADTree,0.921137,ok
10053,1,2903_weka.AdaBoostM1_DecisionStump,0.892994,ok
10053,1,2647_weka.Logistic,0.928061,ok
10053,1,2904_weka.AdaBoostM1_J48,0.972055,ok
10053,1,2906_weka.Bagging_REPTree,0.961522,ok
10053,1,6250_weka.DecisionTable,0.927537,ok
10053,1,6378_weka.LogitBoost_DecisionStump,0.9352,ok
10054,1,8990_weka.MultilayerPerceptron,0.699129,ok
10054,1,8994_weka.MultilayerPerceptron,0.700323,ok
10054,1,8995_weka.MultilayerPerceptron,0.69929,ok
10054,1,2869_weka.SMO_PolyKernel,0.502374,ok
10054,1,2361_weka.OneR,0.5366,ok
10054,1,2362_weka.J48,0.674556,ok
10054,1,2364_weka.IBk,0.632307,ok
10054,1,2367_weka.REPTree,0.700908,ok
10054,1,2368_weka.RandomTree,0.593884,ok
10054,1,2369_weka.RandomForest,0.756682,ok
10054,1,2370_weka.LMT,0.707558,ok
10054,1,2371_weka.HoeffdingTree,0.568206,ok
10054,1,2882_weka.SMO_RBFKernel,0.5,ok
10054,1,2373_weka.JRip,0.562216,ok
10054,1,2889_weka.IBk,0.700949,ok
10054,1,2891_weka.HyperPipes,0.503232,ok
10054,1,2893_weka.OLM,0.514877,ok
10054,1,2381_weka.NaiveBayes,0.613418,ok
10054,1,2894_weka.FURIA,0.62885,ok
10054,1,6352_weka.BayesNet,0.698755,ok
10054,1,2897_weka.ConjunctiveRule,0.499705,ok
10054,1,2898_weka.SimpleCart,0.663832,ok
10054,1,6355_weka.AdaBoostM1_NaiveBayes,0.585526,ok
10054,1,2900_weka.LADTree,0.718343,ok
10054,1,2903_weka.AdaBoostM1_DecisionStump,0.711243,ok
10054,1,2647_weka.Logistic,0.712339,ok
10054,1,2904_weka.AdaBoostM1_J48,0.692743,ok
10054,1,2906_weka.Bagging_REPTree,0.740307,ok
10054,1,6250_weka.DecisionTable,0.70735,ok
10054,1,6378_weka.LogitBoost_DecisionStump,0.711542,ok
10055,1,8990_weka.MultilayerPerceptron,0.777255,ok
10055,1,8994_weka.MultilayerPerceptron,0.78362,ok
10055,1,8995_weka.MultilayerPerceptron,0.769188,ok
10055,1,2869_weka.SMO_PolyKernel,0.514908,ok
10055,1,2361_weka.OneR,0.584218,ok
10055,1,2362_weka.J48,0.708964,ok
10055,1,2364_weka.IBk,0.741325,ok
10055,1,2367_weka.REPTree,0.747378,ok
10055,1,2368_weka.RandomTree,0.622283,ok
10055,1,2369_weka.RandomForest,0.829122,ok
10055,1,2370_weka.LMT,0.797434,ok
10055,1,2371_weka.HoeffdingTree,0.495732,ok
10055,1,2882_weka.SMO_RBFKernel,0.5,ok
10055,1,2373_weka.JRip,0.623442,ok
10055,1,2889_weka.IBk,0.771142,ok
10055,1,2891_weka.HyperPipes,0.522943,ok
10055,1,2893_weka.OLM,0.527521,ok
10055,1,2381_weka.NaiveBayes,0.735098,ok
10055,1,2894_weka.FURIA,0.630447,ok
10055,1,6352_weka.BayesNet,0.779799,ok
10055,1,2897_weka.ConjunctiveRule,0.5,ok
10055,1,2898_weka.SimpleCart,0.690001,ok
10055,1,6355_weka.AdaBoostM1_NaiveBayes,0.721731,ok
10055,1,2900_weka.LADTree,0.781924,ok
10055,1,2903_weka.AdaBoostM1_DecisionStump,0.782684,ok
10055,1,2647_weka.Logistic,0.800513,ok
10055,1,2904_weka.AdaBoostM1_J48,0.755319,ok
10055,1,2906_weka.Bagging_REPTree,0.805007,ok
10055,1,6250_weka.DecisionTable,0.789172,ok
10055,1,6378_weka.LogitBoost_DecisionStump,0.792768,ok
10067,1,8990_weka.MultilayerPerceptron,0.916152,ok
10067,1,8994_weka.MultilayerPerceptron,0.911829,ok
10067,1,8995_weka.MultilayerPerceptron,0.916961,ok
10067,1,2869_weka.SMO_PolyKernel,0.746881,ok
10067,1,2361_weka.OneR,0.663621,ok
10067,1,2362_weka.J48,0.867975,ok
10067,1,2364_weka.IBk,0.779192,ok
10067,1,2367_weka.REPTree,0.885529,ok
10067,1,2368_weka.RandomTree,0.802474,ok
10067,1,2369_weka.RandomForest,0.936361,ok
10067,1,2370_weka.LMT,0.911472,ok
10067,1,2371_weka.HoeffdingTree,0.844805,ok
10067,1,2882_weka.SMO_RBFKernel,0.730016,ok
10067,1,2373_weka.JRip,0.818438,ok
10067,1,2889_weka.IBk,0.893576,ok
10067,1,2891_weka.HyperPipes,0.523502,ok
10067,1,2893_weka.OLM,0.580732,ok
10067,1,2381_weka.NaiveBayes,0.75659,ok
10067,1,2894_weka.FURIA,0.833088,ok
10067,1,6352_weka.BayesNet,0.857032,ok
10067,1,2897_weka.ConjunctiveRule,0.756497,ok
10067,1,2898_weka.SimpleCart,0.888494,ok
10067,1,6355_weka.AdaBoostM1_NaiveBayes,0.847796,ok
10067,1,2900_weka.LADTree,0.866006,ok
10067,1,2903_weka.AdaBoostM1_DecisionStump,0.849144,ok
10067,1,2647_weka.Logistic,0.838978,ok
10067,1,2904_weka.AdaBoostM1_J48,0.90577,ok
10067,1,2906_weka.Bagging_REPTree,0.925362,ok
10067,1,6250_weka.DecisionTable,0.877533,ok
10067,1,6378_weka.LogitBoost_DecisionStump,0.865273,ok
10069,1,8990_weka.MultilayerPerceptron,0.905176,ok
10069,1,8994_weka.MultilayerPerceptron,0.940382,ok
10069,1,8995_weka.MultilayerPerceptron,0.906864,ok
10069,1,2869_weka.SMO_PolyKernel,0.838159,ok
10069,1,2361_weka.OneR,0.928664,ok
10069,1,2362_weka.J48,0.95369,ok
10069,1,2364_weka.IBk,0.876483,ok
10069,1,2367_weka.REPTree,0.958602,ok
10069,1,2368_weka.RandomTree,0.927818,ok
10069,1,2369_weka.RandomForest,0.984714,ok
10069,1,2370_weka.LMT,0.958697,ok
10069,1,2371_weka.HoeffdingTree,0.934101,ok
10069,1,2882_weka.SMO_RBFKernel,0.693958,ok
10069,1,2373_weka.JRip,0.919198,ok
10069,1,2889_weka.IBk,0.93986,ok
10069,1,2891_weka.HyperPipes,0.903075,ok
10069,1,2893_weka.OLM,0.816008,ok
10069,1,2381_weka.NaiveBayes,0.829402,ok
10069,1,2894_weka.FURIA,0.914368,ok
10069,1,6352_weka.BayesNet,0.965318,ok
10069,1,2897_weka.ConjunctiveRule,0.899392,ok
10069,1,2898_weka.SimpleCart,0.957745,ok
10069,1,6355_weka.AdaBoostM1_NaiveBayes,0.818152,ok
10069,1,2900_weka.LADTree,0.956742,ok
10069,1,2903_weka.AdaBoostM1_DecisionStump,0.938241,ok
10069,1,2647_weka.Logistic,0.886729,ok
10069,1,2904_weka.AdaBoostM1_J48,0.963726,ok
10069,1,2906_weka.Bagging_REPTree,0.976402,ok
10069,1,6250_weka.DecisionTable,0.956984,ok
10069,1,6378_weka.LogitBoost_DecisionStump,0.954291,ok
10070,1,8990_weka.MultilayerPerceptron,1.0,ok
10070,1,8994_weka.MultilayerPerceptron,1.0,ok
10070,1,8995_weka.MultilayerPerceptron,1.0,ok
10070,1,2869_weka.SMO_PolyKernel,1.0,ok
10070,1,2361_weka.OneR,1.0,ok
10070,1,2362_weka.J48,1.0,ok
10070,1,2364_weka.IBk,0.99505,ok
10070,1,2367_weka.REPTree,1.0,ok
10070,1,2368_weka.RandomTree,0.937546,ok
10070,1,2369_weka.RandomForest,0.999975,ok
10070,1,2370_weka.LMT,0.999999,ok
10070,1,2371_weka.HoeffdingTree,1.0,ok
10070,1,2882_weka.SMO_RBFKernel,0.946857,ok
10070,1,2373_weka.JRip,0.988218,ok
10070,1,2889_weka.IBk,0.997585,ok
10070,1,2891_weka.HyperPipes,0.990034,ok
10070,1,2893_weka.OLM,0.502458,ok
10070,1,2381_weka.NaiveBayes,0.859029,ok
10070,1,2894_weka.FURIA,0.997952,ok
10070,1,6352_weka.BayesNet,0.919331,ok
10070,1,2897_weka.ConjunctiveRule,0.57079,ok
10070,1,2898_weka.SimpleCart,1.0,ok
10070,1,6355_weka.AdaBoostM1_NaiveBayes,0.992996,ok
10070,1,2900_weka.LADTree,0.95103,ok
10070,1,2903_weka.AdaBoostM1_DecisionStump,0.926866,ok
10070,1,2647_weka.Logistic,1.0,ok
10070,1,2904_weka.AdaBoostM1_J48,1.0,ok
10070,1,2906_weka.Bagging_REPTree,1.0,ok
10070,1,6250_weka.DecisionTable,0.999993,ok
10070,1,6378_weka.LogitBoost_DecisionStump,0.957649,ok
10071,1,8990_weka.MultilayerPerceptron,0.500252,ok
10071,1,8994_weka.MultilayerPerceptron,0.50231,ok
10071,1,8995_weka.MultilayerPerceptron,0.500955,ok
10071,1,2869_weka.SMO_PolyKernel,0.943701,ok
10071,1,2361_weka.OneR,0.891544,ok
10071,1,2362_weka.J48,0.89827,ok
10071,1,2364_weka.IBk,0.89757,ok
10071,1,2367_weka.REPTree,0.940231,ok
10071,1,2368_weka.RandomTree,0.833792,ok
10071,1,2369_weka.RandomForest,0.976414,ok
10071,1,2370_weka.LMT,0.969645,ok
10071,1,2371_weka.HoeffdingTree,0.94869,ok
10071,1,2882_weka.SMO_RBFKernel,0.922739,ok
10071,1,2373_weka.JRip,0.932319,ok
10071,1,2889_weka.IBk,0.965763,ok
10071,1,2891_weka.HyperPipes,0.90229,ok
10071,1,2893_weka.OLM,0.5,ok
10071,1,2381_weka.NaiveBayes,0.95056,ok
10071,1,2894_weka.FURIA,0.953769,ok
10071,1,6352_weka.BayesNet,0.946096,ok
10071,1,2897_weka.ConjunctiveRule,0.917471,ok
10071,1,2898_weka.SimpleCart,0.93975,ok
10071,1,6355_weka.AdaBoostM1_NaiveBayes,0.967894,ok
10071,1,2900_weka.LADTree,0.971688,ok
10071,1,2903_weka.AdaBoostM1_DecisionStump,0.960676,ok
10071,1,2647_weka.Logistic,0.947206,ok
10071,1,2904_weka.AdaBoostM1_J48,0.96139,ok
10071,1,2906_weka.Bagging_REPTree,0.970653,ok
10071,1,6250_weka.DecisionTable,0.93125,ok
10071,1,6378_weka.LogitBoost_DecisionStump,0.964387,ok
10072,1,8990_weka.MultilayerPerceptron,0.499393,ok
10072,1,8994_weka.MultilayerPerceptron,0.500026,ok
10072,1,8995_weka.MultilayerPerceptron,0.49969,ok
10072,1,2869_weka.SMO_PolyKernel,0.942074,ok
10072,1,2361_weka.OneR,0.910766,ok
10072,1,2362_weka.J48,0.918851,ok
10072,1,2364_weka.IBk,0.916809,ok
10072,1,2367_weka.REPTree,0.946523,ok
10072,1,2368_weka.RandomTree,0.85284,ok
10072,1,2369_weka.RandomForest,0.969672,ok
10072,1,2370_weka.LMT,0.95508,ok
10072,1,2371_weka.HoeffdingTree,0.936273,ok
10072,1,2882_weka.SMO_RBFKernel,0.934602,ok
10072,1,2373_weka.JRip,0.924079,ok
10072,1,2889_weka.IBk,0.96098,ok
10072,1,2891_weka.HyperPipes,0.916649,ok
10072,1,2893_weka.OLM,0.5,ok
10072,1,2381_weka.NaiveBayes,0.938975,ok
10072,1,2894_weka.FURIA,0.952646,ok
10072,1,6352_weka.BayesNet,0.925386,ok
10072,1,2897_weka.ConjunctiveRule,0.928684,ok
10072,1,2898_weka.SimpleCart,0.93948,ok
10072,1,6355_weka.AdaBoostM1_NaiveBayes,0.962517,ok
10072,1,2900_weka.LADTree,0.979513,ok
10072,1,2903_weka.AdaBoostM1_DecisionStump,0.967068,ok
10072,1,2647_weka.Logistic,0.82853,ok
10072,1,2904_weka.AdaBoostM1_J48,0.962416,ok
10072,1,2906_weka.Bagging_REPTree,0.967283,ok
10072,1,6250_weka.DecisionTable,0.948524,ok
10072,1,6378_weka.LogitBoost_DecisionStump,0.978309,ok
10074,1,8990_weka.MultilayerPerceptron,0.501244,ok
10074,1,8994_weka.MultilayerPerceptron,0.499421,ok
10074,1,8995_weka.MultilayerPerceptron,0.499575,ok
10074,1,2869_weka.SMO_PolyKernel,0.970331,ok
10074,1,2361_weka.OneR,0.951811,ok
10074,1,2362_weka.J48,0.943584,ok
10074,1,2364_weka.IBk,0.954557,ok
10074,1,2367_weka.REPTree,0.960097,ok
10074,1,2368_weka.RandomTree,0.906735,ok
10074,1,2369_weka.RandomForest,0.993665,ok
10074,1,2370_weka.LMT,0.986874,ok
10074,1,2371_weka.HoeffdingTree,0.967629,ok
10074,1,2882_weka.SMO_RBFKernel,0.945742,ok
10074,1,2373_weka.JRip,0.942047,ok
10074,1,2889_weka.IBk,0.984741,ok
10074,1,2891_weka.HyperPipes,0.95516,ok
10074,1,2893_weka.OLM,0.5,ok
10074,1,2381_weka.NaiveBayes,0.968408,ok
10074,1,2894_weka.FURIA,0.974208,ok
10074,1,6352_weka.BayesNet,0.964128,ok
10074,1,2897_weka.ConjunctiveRule,0.95172,ok
10074,1,2898_weka.SimpleCart,0.953863,ok
10074,1,6355_weka.AdaBoostM1_NaiveBayes,0.984588,ok
10074,1,2900_weka.LADTree,0.988408,ok
10074,1,2903_weka.AdaBoostM1_DecisionStump,0.990892,ok
10074,1,2647_weka.Logistic,0.962734,ok
10074,1,2904_weka.AdaBoostM1_J48,0.977767,ok
10074,1,2906_weka.Bagging_REPTree,0.980347,ok
10074,1,6250_weka.DecisionTable,0.968554,ok
10074,1,6378_weka.LogitBoost_DecisionStump,0.990639,ok
10075,1,8990_weka.MultilayerPerceptron,0.512263,ok
10075,1,8994_weka.MultilayerPerceptron,0.505431,ok
10075,1,8995_weka.MultilayerPerceptron,0.508613,ok
10075,1,2869_weka.SMO_PolyKernel,0.913495,ok
10075,1,2361_weka.OneR,0.89154,ok
10075,1,2362_weka.J48,0.922425,ok
10075,1,2364_weka.IBk,0.883696,ok
10075,1,2367_weka.REPTree,0.893559,ok
10075,1,2368_weka.RandomTree,0.6853,ok
10075,1,2369_weka.RandomForest,0.962378,ok
10075,1,2370_weka.LMT,0.950216,ok
10075,1,2371_weka.HoeffdingTree,0.899952,ok
10075,1,2882_weka.SMO_RBFKernel,0.832629,ok
10075,1,2373_weka.JRip,0.903341,ok
10075,1,2889_weka.IBk,0.931332,ok
10075,1,2891_weka.HyperPipes,0.814957,ok
10075,1,2893_weka.OLM,0.5,ok
10075,1,2381_weka.NaiveBayes,0.908042,ok
10075,1,2894_weka.FURIA,0.933001,ok
10075,1,6352_weka.BayesNet,0.897944,ok
10075,1,2897_weka.ConjunctiveRule,0.916124,ok
10075,1,2898_weka.SimpleCart,0.878637,ok
10075,1,6355_weka.AdaBoostM1_NaiveBayes,0.930993,ok
10075,1,2900_weka.LADTree,0.942283,ok
10075,1,2903_weka.AdaBoostM1_DecisionStump,0.944713,ok
10075,1,2647_weka.Logistic,0.902055,ok
10075,1,2904_weka.AdaBoostM1_J48,0.914441,ok
10075,1,2906_weka.Bagging_REPTree,0.934707,ok
10075,1,6250_weka.DecisionTable,0.936623,ok
10075,1,6378_weka.LogitBoost_DecisionStump,0.938916,ok
10076,1,8990_weka.MultilayerPerceptron,0.506741,ok
10076,1,8994_weka.MultilayerPerceptron,0.509289,ok
10076,1,8995_weka.MultilayerPerceptron,0.50913,ok
10076,1,2869_weka.SMO_PolyKernel,0.691762,ok
10076,1,2361_weka.OneR,0.602896,ok
10076,1,2362_weka.J48,0.655862,ok
10076,1,2364_weka.IBk,0.696256,ok
10076,1,2367_weka.REPTree,0.781317,ok
10076,1,2368_weka.RandomTree,0.558167,ok
10076,1,2369_weka.RandomForest,0.915832,ok
10076,1,2370_weka.LMT,0.853971,ok
10076,1,2371_weka.HoeffdingTree,0.485332,ok
10076,1,2882_weka.SMO_RBFKernel,0.499659,ok
10076,1,2373_weka.JRip,0.71974,ok
10076,1,2889_weka.IBk,0.898815,ok
10076,1,2891_weka.HyperPipes,0.76051,ok
10076,1,2893_weka.OLM,0.5,ok
10076,1,2381_weka.NaiveBayes,0.865618,ok
10076,1,2894_weka.FURIA,0.776584,ok
10076,1,6352_weka.BayesNet,0.84984,ok
10076,1,2897_weka.ConjunctiveRule,0.485332,ok
10076,1,2898_weka.SimpleCart,0.759435,ok
10076,1,6355_weka.AdaBoostM1_NaiveBayes,0.874319,ok
10076,1,2900_weka.LADTree,0.886169,ok
10076,1,2903_weka.AdaBoostM1_DecisionStump,0.92582,ok
10076,1,2647_weka.Logistic,0.765044,ok
10076,1,2904_weka.AdaBoostM1_J48,0.688223,ok
10076,1,2906_weka.Bagging_REPTree,0.882011,ok
10076,1,6250_weka.DecisionTable,0.70919,ok
10076,1,6378_weka.LogitBoost_DecisionStump,0.906901,ok
10077,1,8990_weka.MultilayerPerceptron,0.499368,ok
10077,1,8994_weka.MultilayerPerceptron,0.502565,ok
10077,1,8995_weka.MultilayerPerceptron,0.50252,ok
10077,1,2869_weka.SMO_PolyKernel,0.786923,ok
10077,1,2361_weka.OneR,0.72765,ok
10077,1,2362_weka.J48,0.82513,ok
10077,1,2364_weka.IBk,0.698685,ok
10077,1,2367_weka.REPTree,0.867765,ok
10077,1,2368_weka.RandomTree,0.667578,ok
10077,1,2369_weka.RandomForest,0.951178,ok
10077,1,2370_weka.LMT,0.929164,ok
10077,1,2371_weka.HoeffdingTree,0.495174,ok
10077,1,2882_weka.SMO_RBFKernel,0.693781,ok
10077,1,2373_weka.JRip,0.859739,ok
10077,1,2889_weka.IBk,0.860215,ok
10077,1,2891_weka.HyperPipes,0.747064,ok
10077,1,2893_weka.OLM,0.5,ok
10077,1,2381_weka.NaiveBayes,0.835004,ok
10077,1,2894_weka.FURIA,0.877612,ok
10077,1,6352_weka.BayesNet,0.836005,ok
10077,1,2897_weka.ConjunctiveRule,0.851378,ok
10077,1,2898_weka.SimpleCart,0.84619,ok
10077,1,6355_weka.AdaBoostM1_NaiveBayes,0.892693,ok
10077,1,2900_weka.LADTree,0.941216,ok
10077,1,2903_weka.AdaBoostM1_DecisionStump,0.944495,ok
10077,1,2647_weka.Logistic,0.792333,ok
10077,1,2904_weka.AdaBoostM1_J48,0.878218,ok
10077,1,2906_weka.Bagging_REPTree,0.945558,ok
10077,1,6250_weka.DecisionTable,0.838324,ok
10077,1,6378_weka.LogitBoost_DecisionStump,0.951057,ok
10079,1,8990_weka.MultilayerPerceptron,0.498031,ok
10079,1,8994_weka.MultilayerPerceptron,0.499271,ok
10079,1,8995_weka.MultilayerPerceptron,0.501158,ok
10079,1,2869_weka.SMO_PolyKernel,0.786937,ok
10079,1,2361_weka.OneR,0.597421,ok
10079,1,2362_weka.J48,0.631538,ok
10079,1,2364_weka.IBk,0.757247,ok
10079,1,2367_weka.REPTree,0.806826,ok
10079,1,2368_weka.RandomTree,0.647701,ok
10079,1,2369_weka.RandomForest,0.9415,ok
10079,1,2370_weka.LMT,0.90509,ok
10079,1,2371_weka.HoeffdingTree,0.555467,ok
10079,1,2882_weka.SMO_RBFKernel,0.704399,ok
10079,1,2373_weka.JRip,0.728042,ok
10079,1,2889_weka.IBk,0.928299,ok
10079,1,2891_weka.HyperPipes,0.79843,ok
10079,1,2893_weka.OLM,0.5,ok
10079,1,2381_weka.NaiveBayes,0.842807,ok
10079,1,2894_weka.FURIA,0.793265,ok
10079,1,6352_weka.BayesNet,0.834379,ok
10079,1,2897_weka.ConjunctiveRule,0.489447,ok
10079,1,2898_weka.SimpleCart,0.749807,ok
10079,1,6355_weka.AdaBoostM1_NaiveBayes,0.90473,ok
10079,1,2900_weka.LADTree,0.901472,ok
10079,1,2903_weka.AdaBoostM1_DecisionStump,0.894421,ok
10079,1,2647_weka.Logistic,0.791758,ok
10079,1,2904_weka.AdaBoostM1_J48,0.775649,ok
10079,1,2906_weka.Bagging_REPTree,0.924454,ok
10079,1,6250_weka.DecisionTable,0.719365,ok
10079,1,6378_weka.LogitBoost_DecisionStump,0.913915,ok
10080,1,8990_weka.MultilayerPerceptron,0.783562,ok
10080,1,8994_weka.MultilayerPerceptron,0.764673,ok
10080,1,8995_weka.MultilayerPerceptron,0.787979,ok
10080,1,2869_weka.SMO_PolyKernel,0.499516,ok
10080,1,2361_weka.OneR,0.533147,ok
10080,1,2362_weka.J48,0.66252,ok
10080,1,2364_weka.IBk,0.735251,ok
10080,1,2367_weka.REPTree,0.779416,ok
10080,1,2368_weka.RandomTree,0.647218,ok
10080,1,2369_weka.RandomForest,0.875057,ok
10080,1,2370_weka.LMT,0.747156,ok
10080,1,2371_weka.HoeffdingTree,0.485597,ok
10080,1,2882_weka.SMO_RBFKernel,0.5,ok
10080,1,2373_weka.JRip,0.57723,ok
10080,1,2889_weka.IBk,0.799903,ok
10080,1,2891_weka.HyperPipes,0.527566,ok
10080,1,2893_weka.OLM,0.583157,ok
10080,1,2381_weka.NaiveBayes,0.615524,ok
10080,1,2894_weka.FURIA,0.656599,ok
10080,1,6352_weka.BayesNet,0.700594,ok
10080,1,2897_weka.ConjunctiveRule,0.490134,ok
10080,1,2898_weka.SimpleCart,0.601455,ok
10080,1,6355_weka.AdaBoostM1_NaiveBayes,0.609754,ok
10080,1,2900_weka.LADTree,0.846585,ok
10080,1,2903_weka.AdaBoostM1_DecisionStump,0.811179,ok
10080,1,2647_weka.Logistic,0.820585,ok
10080,1,2904_weka.AdaBoostM1_J48,0.856212,ok
10080,1,2906_weka.Bagging_REPTree,0.846692,ok
10080,1,6250_weka.DecisionTable,0.744375,ok
10080,1,6378_weka.LogitBoost_DecisionStump,0.842035,ok
10082,1,8990_weka.MultilayerPerceptron,0.780355,ok
10082,1,8994_weka.MultilayerPerceptron,0.774824,ok
10082,1,8995_weka.MultilayerPerceptron,0.782163,ok
10082,1,2869_weka.SMO_PolyKernel,0.5,ok
10082,1,2361_weka.OneR,0.548136,ok
10082,1,2362_weka.J48,0.655359,ok
10082,1,2364_weka.IBk,0.658578,ok
10082,1,2367_weka.REPTree,0.678918,ok
10082,1,2368_weka.RandomTree,0.66287,ok
10082,1,2369_weka.RandomForest,0.869563,ok
10082,1,2370_weka.LMT,0.511417,ok
10082,1,2371_weka.HoeffdingTree,0.493627,ok
10082,1,2882_weka.SMO_RBFKernel,0.5,ok
10082,1,2373_weka.JRip,0.556223,ok
10082,1,2889_weka.IBk,0.795084,ok
10082,1,2891_weka.HyperPipes,0.533803,ok
10082,1,2893_weka.OLM,0.542681,ok
10082,1,2381_weka.NaiveBayes,0.754698,ok
10082,1,2894_weka.FURIA,0.597635,ok
10082,1,6352_weka.BayesNet,0.769124,ok
10082,1,2897_weka.ConjunctiveRule,0.5,ok
10082,1,2898_weka.SimpleCart,0.52553,ok
10082,1,6355_weka.AdaBoostM1_NaiveBayes,0.754698,ok
10082,1,2900_weka.LADTree,0.802619,ok
10082,1,2903_weka.AdaBoostM1_DecisionStump,0.789794,ok
10082,1,2647_weka.Logistic,0.824655,ok
10082,1,2904_weka.AdaBoostM1_J48,0.801158,ok
10082,1,2906_weka.Bagging_REPTree,0.833533,ok
10082,1,6250_weka.DecisionTable,0.639253,ok
10082,1,6378_weka.LogitBoost_DecisionStump,0.82059,ok
10083,1,8990_weka.MultilayerPerceptron,0.881257,ok
10083,1,8994_weka.MultilayerPerceptron,0.878987,ok
10083,1,8995_weka.MultilayerPerceptron,0.889664,ok
10083,1,2869_weka.SMO_PolyKernel,0.558208,ok
10083,1,2361_weka.OneR,0.617029,ok
10083,1,2362_weka.J48,0.747874,ok
10083,1,2364_weka.IBk,0.726835,ok
10083,1,2367_weka.REPTree,0.899612,ok
10083,1,2368_weka.RandomTree,0.669294,ok
10083,1,2369_weka.RandomForest,0.946048,ok
10083,1,2370_weka.LMT,0.889506,ok
10083,1,2371_weka.HoeffdingTree,0.494801,ok
10083,1,2882_weka.SMO_RBFKernel,0.5,ok
10083,1,2373_weka.JRip,0.719321,ok
10083,1,2889_weka.IBk,0.851718,ok
10083,1,2891_weka.HyperPipes,0.644744,ok
10083,1,2893_weka.OLM,0.497266,ok
10083,1,2381_weka.NaiveBayes,0.822263,ok
10083,1,2894_weka.FURIA,0.785775,ok
10083,1,6352_weka.BayesNet,0.816531,ok
10083,1,2897_weka.ConjunctiveRule,0.497119,ok
10083,1,2898_weka.SimpleCart,0.865103,ok
10083,1,6355_weka.AdaBoostM1_NaiveBayes,0.822011,ok
10083,1,2900_weka.LADTree,0.916628,ok
10083,1,2903_weka.AdaBoostM1_DecisionStump,0.917335,ok
10083,1,2647_weka.Logistic,0.913268,ok
10083,1,2904_weka.AdaBoostM1_J48,0.887605,ok
10083,1,2906_weka.Bagging_REPTree,0.924851,ok
10083,1,6250_weka.DecisionTable,0.8694,ok
10083,1,6378_weka.LogitBoost_DecisionStump,0.920833,ok
10084,1,8990_weka.MultilayerPerceptron,0.747868,ok
10084,1,8994_weka.MultilayerPerceptron,0.701815,ok
10084,1,8995_weka.MultilayerPerceptron,0.697156,ok
10084,1,2869_weka.SMO_PolyKernel,0.660714,ok
10084,1,2361_weka.OneR,0.510045,ok
10084,1,2362_weka.J48,0.59952,ok
10084,1,2364_weka.IBk,0.410256,ok
10084,1,2367_weka.REPTree,0.519511,ok
10084,1,2368_weka.RandomTree,0.47574,ok
10084,1,2369_weka.RandomForest,0.537179,ok
10084,1,2370_weka.LMT,0.751465,ok
10084,1,2371_weka.HoeffdingTree,0.491296,ok
10084,1,2882_weka.SMO_RBFKernel,0.5,ok
10084,1,2373_weka.JRip,0.563267,ok
10084,1,2889_weka.IBk,0.473927,ok
10084,1,2891_weka.HyperPipes,0.510065,ok
10084,1,2893_weka.OLM,0.526786,ok
10084,1,2381_weka.NaiveBayes,0.660316,ok
10084,1,2894_weka.FURIA,0.604736,ok
10084,1,6352_weka.BayesNet,0.64056,ok
10084,1,2897_weka.ConjunctiveRule,0.491296,ok
10084,1,2898_weka.SimpleCart,0.612051,ok
10084,1,6355_weka.AdaBoostM1_NaiveBayes,0.726333,ok
10084,1,2900_weka.LADTree,0.641592,ok
10084,1,2903_weka.AdaBoostM1_DecisionStump,0.640984,ok
10084,1,2647_weka.Logistic,0.777483,ok
10084,1,2904_weka.AdaBoostM1_J48,0.656798,ok
10084,1,2906_weka.Bagging_REPTree,0.451715,ok
10084,1,6250_weka.DecisionTable,0.544972,ok
10084,1,6378_weka.LogitBoost_DecisionStump,0.630346,ok
10085,1,8990_weka.MultilayerPerceptron,0.957296,ok
10085,1,8994_weka.MultilayerPerceptron,0.940896,ok
10085,1,8995_weka.MultilayerPerceptron,0.941506,ok
10085,1,2869_weka.SMO_PolyKernel,0.502165,ok
10085,1,2361_weka.OneR,0.877185,ok
10085,1,2362_weka.J48,0.970344,ok
10085,1,2364_weka.IBk,0.796975,ok
10085,1,2367_weka.REPTree,0.952937,ok
10085,1,2368_weka.RandomTree,0.88642,ok
10085,1,2369_weka.RandomForest,0.996993,ok
10085,1,2370_weka.LMT,0.984228,ok
